texto; disc. token (%); disc. split (%); disc. etiquetas (%); numero de tokens para %;numero de tokens anotador 1; numero de tokens anotador 2; numero de split para %; numero de split anotador 1; numero de split anotador 2; POS disc. anotador1; POS disc. anotador2; pares discrepantes (POS anotador1 : POS anotador2);discrepancias POS (POS1 - token1 : POS2 - token2);
['es-S1699-65852010000300002-1.txt_tagged'];0,000;0,000;1,535;391;391;391;17;17;17;[('antecedentes - NCCP000', 1), ('médicos - AQ0MP0', 1), ('derecho - AQ0MS0', 1), ('legrado - NCMS000', 1), ('insertándose - VMG0000+P00CN000', 1), ('Prostodoncia - NCFS000', 1)];[('antecedentes - AQ0CP0', 1), ('médicos - NCCP000', 1), ('derecho - NCMS000', 1), ('legrado - VMP00SM', 1), ('insertándose - VMG0000+PP3CN000', 1), ('Prostodoncia - NP00000', 1)];[('[ NCCP000 : AQ0CP0 ]', 1), ('[ AQ0MP0 : NCCP000 ]', 1), ('[ AQ0MS0 : NCMS000 ]', 1), ('[ NCMS000 : VMP00SM ]', 1), ('[ VMG0000+P00CN000 : VMG0000+PP3CN000 ]', 1), ('[ NCFS000 : NP00000 ]', 1)];['[ NCCP000 - antecedentes : AQ0CP0 - antecedentes ]', '[ AQ0MP0 - médicos : NCCP000 - médicos ]', '[ AQ0MS0 - derecho : NCMS000 - derecho ]', '[ NCMS000 - legrado : VMP00SM - legrado ]', '[ VMG0000+P00CN000 - insertándose : VMG0000+PP3CN000 - insertándose ]', '[ NCFS000 - Prostodoncia : NP00000 - Prostodoncia ]'];
['S0212-71992004000300009-1.txt_tagged'];0,000;0,000;2,400;375;375;375;12;12;12;[('izquierda - AQ0FS0', 3), ('derecha - AQ0FS0', 1), ('ANTI-RNP - NC00000', 1), ('ANTI-SSB - NC00000', 1), ('ANTI-Sm - NC00000', 1), ('ANTI-RO - NC00000', 1), ('ANTI-CENTROMERO - NC00000', 1)];[('izquierda - NCFS000', 3), ('derecha - NCFS000', 1), ('ANTI-RNP - NP00000', 1), ('ANTI-SSB - NP00000', 1), ('ANTI-Sm - NP00000', 1), ('ANTI-RO - NP00000', 1), ('ANTI-CENTROMERO - NP00000', 1)];[('[ NC00000 : NP00000 ]', 5), ('[ AQ0FS0 : NCFS000 ]', 4)];['[ AQ0FS0 - izquierda : NCFS000 - izquierda ]', '[ AQ0FS0 - izquierda : NCFS000 - izquierda ]', '[ AQ0FS0 - derecha : NCFS000 - derecha ]', '[ NC00000 - ANTI-RNP : NP00000 - ANTI-RNP ]', '[ NC00000 - ANTI-SSB : NP00000 - ANTI-SSB ]', '[ NC00000 - ANTI-Sm : NP00000 - ANTI-Sm ]', '[ NC00000 - ANTI-RO : NP00000 - ANTI-RO ]', '[ NC00000 - ANTI-CENTROMERO : NP00000 - ANTI-CENTROMERO ]', '[ AQ0FS0 - izquierda : NCFS000 - izquierda ]'];
['S0378-48352006000300006-1.txt_tagged'];0,000;11,765;2,655;339;339;339;17;17;15;[('dcha. - AQ0FS0', 2), ('dcho. - AQ0MS0', 2), ('La - DA0FS0', 1), ('componente - NCCS000', 1), ('sólido - AQ0MS0', 1), ('Esta - DD0FS0', 1), ('junto - RG', 1)];[('dcha. - NCFS000', 2), ('dcho. - NCFS000', 2), ('La - NP00000', 1), ('componente - AQ0CS0', 1), ('sólido - NCMS000', 1), ('Esta - NP00000', 1), ('junto - AQ0MS0', 1)];[('[ AQ0FS0 : NCFS000 ]', 2), ('[ AQ0MS0 : NCFS000 ]', 2), ('[ DA0FS0 : NP00000 ]', 1), ('[ NCCS000 : AQ0CS0 ]', 1), ('[ AQ0MS0 : NCMS000 ]', 1), ('[ DD0FS0 : NP00000 ]', 1), ('[ RG : AQ0MS0 ]', 1)];['[ AQ0FS0 - dcha. : NCFS000 - dcha. ]', '[ DA0FS0 - La : NP00000 - La ]', '[ NCCS000 - componente : AQ0CS0 - componente ]', '[ AQ0MS0 - sólido : NCMS000 - sólido ]', '[ AQ0MS0 - dcho. : NCFS000 - dcho. ]', '[ DD0FS0 - Esta : NP00000 - Esta ]', '[ AQ0FS0 - dcha. : NCFS000 - dcha. ]', '[ AQ0MS0 - dcho. : NCFS000 - dcho. ]', '[ RG - junto : AQ0MS0 - junto ]'];
['S0365-66912007000900011-1.txt_tagged'];0,000;0,000;1,935;310;310;310;14;14;14;[('derecha - AQ0FS0', 2), ('derecho - AQ0MS0', 1), ('USA - NP00000', 1), ('Tomografía - NCFS000', 1), ('misma - PI0FS000', 1)];[('derecha - NCFS000', 2), ('derecho - NCMS000', 1), ('USA - NC00000', 1), ('Tomografía - NP00000', 1), ('misma - AQ0FS0', 1)];[('[ AQ0FS0 : NCFS000 ]', 2), ('[ AQ0MS0 : NCMS000 ]', 1), ('[ NP00000 : NC00000 ]', 1), ('[ NCFS000 : NP00000 ]', 1), ('[ PI0FS000 : AQ0FS0 ]', 1)];['[ AQ0MS0 - derecho : NCMS000 - derecho ]', '[ NP00000 - USA : NC00000 - USA ]', '[ AQ0FS0 - derecha : NCFS000 - derecha ]', '[ NCFS000 - Tomografía : NP00000 - Tomografía ]', '[ PI0FS000 - misma : AQ0FS0 - misma ]', '[ AQ0FS0 - derecha : NCFS000 - derecha ]'];
['S1130-05582007000500006-1.txt_tagged'];0,000;0,000;0,000;255;255;255;16;16;16;[];[];[];[];
['es-S0210-48062006000400012-1.txt_tagged'];0,000;0,000;1,463;615;615;615;18;18;18;[('masculino - NCMS000', 1), ('residente - AQ0CS0', 1), ('se - PP3CN000', 1), ('izquierda - AQ0FS0', 1), ('Fig. - NC00000', 1), ('dicha - VMP00SF', 1), ('mismo - PI0MS000', 1), ('da - VMIP3S0', 1), ('alta - NCFS000', 1)];[('masculino - AQ0MS0', 1), ('residente - NCCS000', 1), ('se - P00CN000', 1), ('izquierda - NCFS000', 1), ('Fig. - NP00000', 1), ('dicha - NCFS000', 1), ('mismo - AQ0MS0', 1), ('da - NC00000', 1), ('alta - AQ0FS0', 1)];[('[ NCMS000 : AQ0MS0 ]', 1), ('[ AQ0CS0 : NCCS000 ]', 1), ('[ PP3CN000 : P00CN000 ]', 1), ('[ AQ0FS0 : NCFS000 ]', 1), ('[ NC00000 : NP00000 ]', 1), ('[ VMP00SF : NCFS000 ]', 1), ('[ PI0MS000 : AQ0MS0 ]', 1), ('[ VMIP3S0 : NC00000 ]', 1), ('[ NCFS000 : AQ0FS0 ]', 1)];['[ NCMS000 - masculino : AQ0MS0 - masculino ]', '[ AQ0CS0 - residente : NCCS000 - residente ]', '[ PP3CN000 - se : P00CN000 - se ]', '[ AQ0FS0 - izquierda : NCFS000 - izquierda ]', '[ NC00000 - Fig. : NP00000 - Fig. ]', '[ VMP00SF - dicha : NCFS000 - dicha ]', '[ PI0MS000 - mismo : AQ0MS0 - mismo ]', '[ VMIP3S0 - da : NC00000 - da ]', '[ NCFS000 - alta : AQ0FS0 - alta ]'];
['S0210-48062005001000013-1.txt_tagged'];0,000;0,000;0,873;687;687;687;33;33;33;[('I - Z', 1), ('Sedimento - NCMS000', 1), ('urinario - AQ0MS0', 1), ('8x12x13 - Z', 1), ('maligno - AQ0MS0', 1), ('12,5x12,5x7 - Z', 1)];[('I - NC00000', 1), ('Sedimento - NP00000', 1), ('urinario - NCMS000', 1), ('8x12x13 - NC00000', 1), ('maligno - NCMS000', 1), ('12,5x12,5x7 - NC00000', 1)];[('[ Z : NC00000 ]', 3), ('[ AQ0MS0 : NCMS000 ]', 2), ('[ NCMS000 : NP00000 ]', 1)];['[ Z - I : NC00000 - I ]', '[ NCMS000 - Sedimento : NP00000 - Sedimento ]', '[ AQ0MS0 - urinario : NCMS000 - urinario ]', '[ Z - 8x12x13 : NC00000 - 8x12x13 ]', '[ AQ0MS0 - maligno : NCMS000 - maligno ]', '[ Z - 12,5x12,5x7 : NC00000 - 12,5x12,5x7 ]'];
['es-S0004-06142005000900013-1.txt_tagged'];0,000;0,000;0,635;315;315;315;13;13;13;[('mismo - PI0MS000', 1), ('misma - PI0FS000', 1)];[('mismo - AQ0MS0', 1), ('misma - AQ0FS0', 1)];[('[ PI0MS000 : AQ0MS0 ]', 1), ('[ PI0FS000 : AQ0FS0 ]', 1)];['[ PI0MS000 - mismo : AQ0MS0 - mismo ]', '[ PI0FS000 - misma : AQ0FS0 - misma ]'];
['es-S0210-48062006000700010-1.txt_tagged'];0,000;0,000;4,610;282;282;282;13;13;13;[('derecho - AQ0MS0', 2), ('masculino - NCMS000', 1), ('post-operatorio - NCMS000', 1), ('asociándose - VMG0000+P00CN000', 1), ('líquido - NCMS000', 1), ('encapsulado - VMP00SM', 1), ('extendiéndose - VMG0000+P00CN000', 1), ('diagnostico - NCMS000', 1), ('alta - NCFS000', 1), ('retirándose - VMG0000+P00CN000', 1), ('debito - NCMS000', 1), ('mismo - PI0MS000', 1)];[('derecho - NCMS000', 2), ('masculino - AQ0MS0', 1), ('post-operatorio - AQ0MS0', 1), ('asociándose - VMG0000+PP3CN000', 1), ('líquido - AQ0MS0', 1), ('encapsulado - NCMS000', 1), ('extendiéndose - VMG0000+PP3CN000', 1), ('diagnostico - VMIP1S0', 1), ('alta - AQ0FS0', 1), ('retirándose - VMG0000+PP3CN000', 1), ('debito - VMIP1S0', 1), ('mismo - AQ0MS0', 1)];[('[ NCMS000 : AQ0MS0 ]', 3), ('[ VMG0000+P00CN000 : VMG0000+PP3CN000 ]', 3), ('[ AQ0MS0 : NCMS000 ]', 2), ('[ NCMS000 : VMIP1S0 ]', 2), ('[ VMP00SM : NCMS000 ]', 1), ('[ NCFS000 : AQ0FS0 ]', 1), ('[ PI0MS000 : AQ0MS0 ]', 1)];['[ NCMS000 - masculino : AQ0MS0 - masculino ]', '[ NCMS000 - post-operatorio : AQ0MS0 - post-operatorio ]', '[ VMG0000+P00CN000 - asociándose : VMG0000+PP3CN000 - asociándose ]', '[ NCMS000 - líquido : AQ0MS0 - líquido ]', '[ VMP00SM - encapsulado : NCMS000 - encapsulado ]', '[ AQ0MS0 - derecho : NCMS000 - derecho ]', '[ VMG0000+P00CN000 - extendiéndose : VMG0000+PP3CN000 - extendiéndose ]', '[ NCMS000 - diagnostico : VMIP1S0 - diagnostico ]', '[ AQ0MS0 - derecho : NCMS000 - derecho ]', '[ NCFS000 - alta : AQ0FS0 - alta ]', '[ VMG0000+P00CN000 - retirándose : VMG0000+PP3CN000 - retirándose ]', '[ NCMS000 - debito : VMIP1S0 - debito ]', '[ PI0MS000 - mismo : AQ0MS0 - mismo ]'];
['S0004-06142006000600009-1.txt_tagged'];0,000;0,000;0,800;375;375;375;13;13;13;[('izquierda - AQ0FS0', 2), ('realizándose - VMG0000+P00CN000', 1)];[('izquierda - NCFS000', 2), ('realizándose - VMG0000+PP3CN000', 1)];[('[ AQ0FS0 : NCFS000 ]', 2), ('[ VMG0000+P00CN000 : VMG0000+PP3CN000 ]', 1)];['[ AQ0FS0 - izquierda : NCFS000 - izquierda ]', '[ AQ0FS0 - izquierda : NCFS000 - izquierda ]', '[ VMG0000+P00CN000 - realizándose : VMG0000+PP3CN000 - realizándose ]'];
['S1130-05582007000500007-1.txt_tagged'];0,435;0,000;2,609;230;232;235;10;10;10;[('Servicio_de_Cirugía_Oral_y_Maxilofacial - NP00000', 1), ('derecha - AQ0FS0', 1), ('manteniéndose - VMG0000+P00CN000', 1), ('4,5x3x3,3 - Z', 1), ('izquierda - AQ0FS0', 1), ('alta - NCFS000', 1)];[('Servicio_de_Cirugía_Oral - NP00000', 1), ('derecha - NCFS000', 1), ('manteniéndose - VMG0000+PP3CN000', 1), ('4,5x3x3,3 - NC00000', 1), ('izquierda - NCFS000', 1), ('alta - AQ0FS0', 1)];[('[ AQ0FS0 : NCFS000 ]', 2), ('[ NP00000 : NP00000 ]', 1), ('[ VMG0000+P00CN000 : VMG0000+PP3CN000 ]', 1), ('[ Z : NC00000 ]', 1), ('[ NCFS000 : AQ0FS0 ]', 1)];['[ NP00000 - Servicio_de_Cirugía_Oral_y_Maxilofacial : NP00000 - Servicio_de_Cirugía_Oral ]', '[ AQ0FS0 - derecha : NCFS000 - derecha ]', '[ VMG0000+P00CN000 - manteniéndose : VMG0000+PP3CN000 - manteniéndose ]', '[ Z - 4,5x3x3,3 : NC00000 - 4,5x3x3,3 ]', '[ AQ0FS0 - izquierda : NCFS000 - izquierda ]', '[ NCFS000 - alta : AQ0FS0 - alta ]'];
['es-S0004-06142007000900013-1.txt_tagged'];0,000;0,000;2,451;204;204;204;6;6;6;[('se - P03CN000', 2), ('mismo - PI0MS000', 1), ('procediéndose - VMG0000+P00CN000', 1), ('derecho - AQ0MS0', 1)];[('se - P00CN000', 2), ('mismo - AQ0MS0', 1), ('procediéndose - VMG0000+PP3CN000', 1), ('derecho - NCMS000', 1)];[('[ P03CN000 : P00CN000 ]', 2), ('[ PI0MS000 : AQ0MS0 ]', 1), ('[ VMG0000+P00CN000 : VMG0000+PP3CN000 ]', 1), ('[ AQ0MS0 : NCMS000 ]', 1)];['[ PI0MS000 - mismo : AQ0MS0 - mismo ]', '[ P03CN000 - se : P00CN000 - se ]', '[ P03CN000 - se : P00CN000 - se ]', '[ VMG0000+P00CN000 - procediéndose : VMG0000+PP3CN000 - procediéndose ]', '[ AQ0MS0 - derecho : NCMS000 - derecho ]'];
['es-S0004-06142005000200009-1.txt_tagged'];0,637;0,000;2,548;157;157;158;5;5;5;[('a. - NC00000', 1), ('E-RME - NC00000', 1), ('i - Z', 1), ('biopsia - VMIP3S0', 1)];[('a - SPS00', 1), ('E-RME - NP00000', 1), ('i - NCFS000', 1), ('biopsia - NCFS000', 1)];[('[ NC00000 : SPS00 ]', 1), ('[ NC00000 : NP00000 ]', 1), ('[ Z : NCFS000 ]', 1), ('[ VMIP3S0 : NCFS000 ]', 1)];['[ NC00000 - a. : SPS00 - a ]', '[ NC00000 - E-RME : NP00000 - E-RME ]', '[ Z - i : NCFS000 - i ]', '[ VMIP3S0 - biopsia : NCFS000 - biopsia ]'];
['S1130-14732006000400005-1.txt_tagged'];0,000;0,000;1,813;386;386;386;19;19;19;[('dicha - VMP00SF', 2), ('derecha - AQ0FS0', 2), ('izquierda - AQ0FS0', 1), ('basal - AQ0CP0', 1), ('derecho - AQ0MS0', 1)];[('dicha - NCFS000', 2), ('derecha - NCFS000', 2), ('izquierda - NCFS000', 1), ('basal - AQ0CS0', 1), ('derecho - NCMS000', 1)];[('[ AQ0FS0 : NCFS000 ]', 3), ('[ VMP00SF : NCFS000 ]', 2), ('[ AQ0CP0 : AQ0CS0 ]', 1), ('[ AQ0MS0 : NCMS000 ]', 1)];['[ VMP00SF - dicha : NCFS000 - dicha ]', '[ AQ0FS0 - izquierda : NCFS000 - izquierda ]', '[ AQ0FS0 - derecha : NCFS000 - derecha ]', '[ VMP00SF - dicha : NCFS000 - dicha ]', '[ AQ0FS0 - derecha : NCFS000 - derecha ]', '[ AQ0CP0 - basal : AQ0CS0 - basal ]', '[ AQ0MS0 - derecho : NCMS000 - derecho ]'];
['es-S0376-78922009000300010-1.txt_tagged'];0,000;0,000;0,769;390;390;390;13;13;13;[('derecho - AQ0MS0', 2), ('libero - VMIS3S0', 1)];[('derecho - NCMS000', 2), ('libero - VMIP1S0', 1)];[('[ AQ0MS0 : NCMS000 ]', 2), ('[ VMIS3S0 : VMIP1S0 ]', 1)];['[ AQ0MS0 - derecho : NCMS000 - derecho ]', '[ AQ0MS0 - derecho : NCMS000 - derecho ]', '[ VMIS3S0 - libero : VMIP1S0 - libero ]'];
['S0211-69952014000200012-2.txt_tagged'];0,000;0,000;1,873;267;267;267;9;9;9;[('donante - NCCS000', 2), ('confirmándose - VMG0000+P00CN000', 1), ('antiviral - AQ0CS0', 1), ('negativa - AQ0FS0', 1)];[('donante - AQ0CS0', 2), ('confirmándose - VMG0000+PP3CN000', 1), ('antiviral - NCMS000', 1), ('negativa - NCFS000', 1)];[('[ NCCS000 : AQ0CS0 ]', 2), ('[ VMG0000+P00CN000 : VMG0000+PP3CN000 ]', 1), ('[ AQ0CS0 : NCMS000 ]', 1), ('[ AQ0FS0 : NCFS000 ]', 1)];['[ NCCS000 - donante : AQ0CS0 - donante ]', '[ VMG0000+P00CN000 - confirmándose : VMG0000+PP3CN000 - confirmándose ]', '[ AQ0CS0 - antiviral : NCMS000 - antiviral ]', '[ NCCS000 - donante : AQ0CS0 - donante ]', '[ AQ0FS0 - negativa : NCFS000 - negativa ]'];
['es-S0210-56912007000900007-1.txt_tagged'];0,000;8,333;1,220;328;328;328;12;12;11;[('líquidos - NCMP000', 1), ('médico - NCMS000', 1), ('intensivista - AQ0CS0', 1), ('Los - DA0MP0', 1)];[('líquidos - AQ0MP0', 1), ('médico - AQ0MS0', 1), ('intensivista - NCCS000', 1), ('Los - NP00000', 1)];[('[ NCMP000 : AQ0MP0 ]', 1), ('[ NCMS000 : AQ0MS0 ]', 1), ('[ AQ0CS0 : NCCS000 ]', 1), ('[ DA0MP0 : NP00000 ]', 1)];['[ NCMP000 - líquidos : AQ0MP0 - líquidos ]', '[ NCMS000 - médico : AQ0MS0 - médico ]', '[ AQ0CS0 - intensivista : NCCS000 - intensivista ]', '[ DA0MP0 - Los : NP00000 - Los ]'];
['S0365-66912007000900014-1.txt_tagged'];0,000;0,000;1,750;400;400;400;15;15;15;[('tyndall - NP00000', 2), ('antiviral - AQ0CS0', 2), ('derecho - AQ0MS0', 1), ('inicial - AQ0CS0', 1), ('zoster - NP00000', 1)];[('tyndall - NC00000', 2), ('antiviral - NCMS000', 2), ('derecho - NCMS000', 1), ('inicial - NCFS000', 1), ('zoster - NCFS000', 1)];[('[ NP00000 : NC00000 ]', 2), ('[ AQ0CS0 : NCMS000 ]', 2), ('[ AQ0MS0 : NCMS000 ]', 1), ('[ AQ0CS0 : NCFS000 ]', 1), ('[ NP00000 : NCFS000 ]', 1)];['[ AQ0MS0 - derecho : NCMS000 - derecho ]', '[ NP00000 - tyndall : NC00000 - tyndall ]', '[ AQ0CS0 - inicial : NCFS000 - inicial ]', '[ NP00000 - tyndall : NC00000 - tyndall ]', '[ AQ0CS0 - antiviral : NCMS000 - antiviral ]', '[ AQ0CS0 - antiviral : NCMS000 - antiviral ]', '[ NP00000 - zoster : NCFS000 - zoster ]'];
['S0376-78922007000300006-3.txt_tagged'];0,000;0,000;3,150;127;127;127;4;4;4;[('antecedentes - NCMS000', 1), ('médicos - AQ0MP0', 1), ('flexor - AQ0MS0', 1), ('Ecográficamente - RG', 1)];[('antecedentes - AQ0CP0', 1), ('médicos - NCCP000', 1), ('flexor - NCMS000', 1), ('Ecográficamente - NP00000', 1)];[('[ NCMS000 : AQ0CP0 ]', 1), ('[ AQ0MP0 : NCCP000 ]', 1), ('[ AQ0MS0 : NCMS000 ]', 1), ('[ RG : NP00000 ]', 1)];['[ NCMS000 - antecedentes : AQ0CP0 - antecedentes ]', '[ AQ0MP0 - médicos : NCCP000 - médicos ]', '[ AQ0MS0 - flexor : NCMS000 - flexor ]', '[ RG - Ecográficamente : NP00000 - Ecográficamente ]'];
['es-S0210-48062005000700015-1.txt_tagged'];0,309;0,000;2,782;647;650;647;25;25;25;[('encontrándose - VMG0000+P00CN000', 2), ('misma - PI0FS000', 2), ('Imagen - NCFS000', 2), ('que - PR0CN000', 1), ('izquierda - AQ0FS0', 1), ('negativas - AQ0FP0', 1), ('bajo - AQ0MS0', 1), ('C - NC00000', 1), ('determinantes - AQ0CS0', 1), ('hallándose - VMG0000+P00CN000', 1), ('vesical - AQ0CS0', 1), ('evidenciarse - VMN0000+P00CN000', 1), ('apreciarse - VMN0000+P00CN000', 1), ('alta - NCFS000', 1), ('periódico - AQ0MS0', 1)];[('encontrándose - VMG0000+PP3CN000', 2), ('misma - AQ0FS0', 2), ('Imagen - NP00000', 2), ('que - CS', 1), ('izquierda - NCFS000', 1), ('negativas - NCFP000', 1), ('bajo - SPS00', 1), ('C. - NC00000', 1), ('determinantes - NCMP000', 1), ('hallándose - VMG0000+PP3CN000', 1), ('vesical-cara - NCFS000', 1), ('evidenciarse - VMN0000+PP3CN000', 1), ('apreciarse - VMN0000+PP3CN000', 1), ('alta - AQ0FS0', 1), ('periódico - NCMS000', 1)];[('[ VMG0000+P00CN000 : VMG0000+PP3CN000 ]', 3), ('[ PI0FS000 : AQ0FS0 ]', 2), ('[ NCFS000 : NP00000 ]', 2), ('[ VMN0000+P00CN000 : VMN0000+PP3CN000 ]', 2), ('[ PR0CN000 : CS ]', 1), ('[ AQ0FS0 : NCFS000 ]', 1), ('[ AQ0FP0 : NCFP000 ]', 1), ('[ AQ0MS0 : SPS00 ]', 1), ('[ NC00000 : NC00000 ]', 1), ('[ AQ0CS0 : NCMP000 ]', 1), ('[ AQ0CS0 : NCFS000 ]', 1), ('[ NCFS000 : AQ0FS0 ]', 1), ('[ AQ0MS0 : NCMS000 ]', 1)];['[ PR0CN000 - que : CS - que ]', '[ AQ0FS0 - izquierda : NCFS000 - izquierda ]', '[ AQ0FP0 - negativas : NCFP000 - negativas ]', '[ VMG0000+P00CN000 - encontrándose : VMG0000+PP3CN000 - encontrándose ]', '[ VMG0000+P00CN000 - encontrándose : VMG0000+PP3CN000 - encontrándose ]', '[ PI0FS000 - misma : AQ0FS0 - misma ]', '[ AQ0MS0 - bajo : SPS00 - bajo ]', '[ NC00000 - C : NC00000 - C. ]', '[ AQ0CS0 - determinantes : NCMP000 - determinantes ]', '[ PI0FS000 - misma : AQ0FS0 - misma ]', '[ NCFS000 - Imagen : NP00000 - Imagen ]', '[ VMG0000+P00CN000 - hallándose : VMG0000+PP3CN000 - hallándose ]', '[ AQ0CS0 - vesical : NCFS000 - vesical-cara ]', '[ VMN0000+P00CN000 - evidenciarse : VMN0000+PP3CN000 - evidenciarse ]', '[ VMN0000+P00CN000 - apreciarse : VMN0000+PP3CN000 - apreciarse ]', '[ NCFS000 - Imagen : NP00000 - Imagen ]', '[ NCFS000 - alta : AQ0FS0 - alta ]', '[ AQ0MS0 - periódico : NCMS000 - periódico ]'];
['S1139-76322013000200009-1.txt_tagged'];0,000;0,000;0,637;157;157;157;8;8;8;[('Niña - NCFS000', 1)];[('Niña - NP00000', 1)];[('[ NCFS000 : NP00000 ]', 1)];['[ NCFS000 - Niña : NP00000 - Niña ]'];
['es-S0376-78922009000400010-1.txt_tagged'];0,000;0,000;0,546;183;183;183;7;7;7;[('izquierda - AQ0FS0', 1)];[('izquierda - NCFS000', 1)];[('[ AQ0FS0 : NCFS000 ]', 1)];['[ AQ0FS0 - izquierda : NCFS000 - izquierda ]'];
